time_s,x_m,y_m,speed_ms,heading_rad
180.0,367943.2444608057,4341943.575520841,2.7224154594254206,-1.0261284655248606
185.0,367949.38499622577,4341931.465283469,2.713903593583115,-1.1730323101355051
190.0,367953.53471171606,4341918.58465921,2.705495571993963,-1.3384101870790623
195.0,367955.4656370906,4341905.233126818,2.6971911103677106,-1.5061564963041467
200.0,367955.2239067292,4341891.783364406,2.6889857686680774,-1.6589720032551634
205.0,367953.1351441642,4341878.531108437,2.6808719623547788,-1.7821143623864213
210.0,367949.62955663115,4341865.619725603,2.672835601236002,-1.8775783364916683
215.0,367945.11856148246,4341853.063881439,2.664849026741,-1.9411685437477444
220.0,367940.0710869344,4341840.754878236,2.6569154596668354,-1.9654493685088095
225.0,367935.040418279,4341828.481776838,2.6490434991392586,-1.939290914079976
230.0,367930.7995469941,4341815.9612280205,2.6412451963393253,-1.8352241740802646
235.0,367928.6564635901,4341802.978801103,2.6335060276331017,-1.6096378052855935
240.0,367930.3770799964,4341790.017430566,2.625770747763916,-1.2465305385988739
245.0,367937.32463056355,4341779.06307281,2.6180042988650483,-0.7458546129444743
250.0,367948.95596060157,4341773.577355416,2.610183532452271,-0.12460840602024326
255.0,367961.38454607164,4341776.460134582,2.602339401869235,0.5848906399069436
260.0,367968.561181303,4341786.908946423,2.594613369770191,1.350856334905949
265.0,367966.32586185954,4341799.330533921,2.586921388552996,2.1383903102224022
270.0,367955.9993861931,4341806.547504643,2.579240635532023,2.9080382938115052
275.0,367943.4819933693,4341804.948712945,2.5717184066147594,3.6030176056284637
280.0,367934.2804692919,4341796.238026533,2.564394598359386,4.167829040735209
285.0,367930.3051035666,4341784.1687836815,2.557223642475926,4.594934599307957
290.0,367930.8076288556,4341771.456164914,2.550076490696772,4.890649409764563
295.0,367934.8472882602,4341759.436735775,2.542925703467516,5.203650070859091
300.0,367943.00847665296,4341749.850060486,2.5357483317325036,5.6507434459157055
305.0,367954.7160283903,4341745.493001295,2.528526650823454,6.215361874065577
310.0,367966.716572354,4341748.621952907,2.5212890858383146,6.86632376375042
315.0,367974.0387663395,4341758.543455894,2.514156497754423,7.56816737410715
320.0,367973.1069071342,4341770.794634645,2.5070742409136404,8.283441483034908
325.0,367964.4818572476,4341779.529453924,2.499974302973369,8.96628164727132
330.0,367952.3176677724,4341781.311421687,2.492979426888894,9.568894327381283
335.0,367940.9372702673,4341776.564127749,2.486141763051087,10.044750639147749
340.0,367932.3373753988,4341767.693653202,2.479443464828267,10.382902383479378
345.0,367926.4073681361,4341756.850833446,2.472849556577686,10.593073549040504
350.0,367922.3819706257,4341745.18594602,2.4663346144092495,10.715107104731773
355.0,367918.9871142872,4341733.3481735205,2.459874794317725,10.700684081032577
360.0,367914.6196157555,4341721.880926519,2.45344361882391,10.548555180799385
365.0,367907.86630210956,4341711.711569258,2.4470125134179246,10.258720404032196
370.0,367898.03061393904,4341704.620771797,2.4405485307371597,9.831500447718808
375.0,367886.1036838594,4341703.035471528,2.434023312597443,9.28073772179785
380.0,367875.43698202074,4341708.414869439,2.427451102151384,8.64092227088318
385.0,367870.42556701304,4341719.188016728,2.4209192597279308,7.951917063968147
390.0,367873.48404701345,4341730.630703869,2.4145172094957927,7.254809318796234
395.0,367883.0571130684,4341737.599648249,2.4080866824795284,6.598620440457481
400.0,367894.91730289545,4341737.744302916,2.401700948306435,6.0267438534784885
405.0,367905.3617813093,4341732.055489315,2.3954323948070617,5.579569116787005
410.0,367912.9905949003,4341722.904245864,2.3892760392517545,5.270001855341285
415.0,367918.232723254,4341712.202896426,2.3832077045067246,5.098140470429561
420.0,367922.35564765916,4341701.0398776345,2.377199099036764,5.0639849620518325
425.0,367926.86442970013,4341690.064715606,2.3712230616116203,5.167535330208102
430.0,367933.1735283664,4341680.079026335,2.365252430995591,5.408782561119064
435.0,367942.17268813704,4341672.536650987,2.359261036769766,5.782169113830819
440.0,367953.42785108276,4341669.466302432,2.353235302638177,6.264615855728319
445.0,367964.6392710455,4341672.43205454,2.347196359084181,6.8251188446312465
450.0,367972.30999077245,4341681.05819474,2.341231401256067,7.428455277347549
455.0,367973.6517760098,4341692.489706999,2.3353478900408686,8.038967269326287
460.0,367968.35725476133,4341702.701364449,2.3294180379202163,8.612268539854561
465.0,367958.56510373123,4341708.753921227,2.3235224188474892,9.111582457443804
470.0,367947.10188264784,4341709.992805393,2.317715996315636,9.500548350439201
475.0,367935.8214773489,4341707.544589103,2.31200554258667,9.755001050053593
480.0,367925.18440841313,4341703.071976769,2.3063691937108795,9.871747873133987
485.0,367914.78701508074,4341698.118079079,2.3007782365854945,9.850788819680385
490.0,367904.02002597647,4341694.142652394,2.295203601806772,9.693242126207892
495.0,367892.6962403525,4341692.62951627,2.289619697066282,9.414865409035645
500.0,367881.55517383636,4341694.873732982,2.284013613710512,9.035222912712948
505.0,367872.35484346363,4341701.4450192405,2.27839984748193,8.57760937032393
510.0,367867.3074384794,4341711.505482478,2.27282359081311,8.069888240669556
515.0,367867.9273392925,4341722.707035213,2.2673543714813738,7.541942449881153
520.0,367874.0649713549,4341732.073904059,2.2619104603375777,7.0277125553693836
525.0,367883.89035479154,4341737.438618591,2.256440111003649,6.56364419023974
530.0,367895.0591794982,4341738.269899119,2.2510096612234296,6.180675554952583
535.0,367905.9049772381,4341735.448238964,2.2456515053710144,5.90856583416418
540.0,367915.94430439384,4341730.470316434,2.2403583982942017,5.768960107791747
545.0,367925.5984296567,4341724.815585999,2.235108357879594,5.7666693639307685
550.0,367935.5520622738,4341719.7786197355,2.2298796482023158,5.885149806164598
555.0,367946.1828137237,4341716.542038843,2.224655199073014,6.1093776689936306
560.0,367957.24281255156,4341716.2983928295,2.219424809039932,6.428145932898224
565.0,367967.632080789,4341719.946665923,2.214204523382738,6.824229946659573
570.0,367975.5494475214,4341727.53106751,2.209039595994608,7.275642739085336
575.0,367979.17316962365,4341737.83861177,2.2039717935137877,7.756820674847093
580.0,367977.56464051857,4341748.617605819,2.1988761448025578,8.243336868126692
585.0,367971.23110805155,4341757.473303884,2.1937649578790244,8.697103932119473
590.0,367961.80770706694,4341762.922304396,2.1886905600180966,9.090612773757918
595.0,367951.08429639915,4341764.815929585,2.1836839684956115,9.392480807884597
