time_s,x_m,y_m,speed_ms,heading_rad
485.0,367993.55112074036,4341980.229981021,2.067007976283811,-11.325718638047256
490.0,367991.6328088155,4341991.342909233,2.071253420903435,-11.128386191646284
495.0,367987.13623771846,4342001.544366459,2.0705166860344355,-10.793347868711312
500.0,367979.3288332454,4342009.22979819,2.0596769043261554,-10.32145918639823
505.0,367968.99146103015,4342012.052597115,2.0384530087975543,-9.73175657986282
510.0,367959.1390521343,4342008.390325854,2.0190831615613,-9.06371845779145
515.0,367953.9287710088,4341999.382187263,2.002926256512721,-8.361686079924823
520.0,367955.8766247646,4341989.209678653,1.9851078629026035,-7.6722078953338455
525.0,367963.86165276356,4341982.519646885,1.9797929587605918,-7.044954742666482
530.0,367974.35541195684,4341981.436393217,1.9837527449885486,-6.522372149465094
535.0,367984.33586226456,4341985.180184923,1.9872341056913332,-6.1336638926905405
540.0,367992.6779851652,4341991.899697001,1.987524725846257,-5.882661512449981
545.0,367999.7005229092,4342000.018706988,1.9896510431411725,-5.769365008743419
550.0,368006.3935104221,4342008.422122098,1.9924724206897446,-5.793774381570854
555.0,368013.8611047063,4342016.132731404,1.9938193700680997,-5.955889630932284
560.0,368022.88326510275,4342021.897186257,1.9946761781836417,-6.255710756827712
565.0,368033.3560869892,4342024.029670224,1.9990087167969723,-6.691530547116965
570.0,368043.6260052705,4342021.00309947,2.000973721221347,-7.241840796816803
575.0,368050.6336038248,4342012.862055974,1.9914460626957131,-7.869022686752616
580.0,368051.516379233,4342002.1660123095,1.972557960231301,-8.531237660653156
585.0,368045.7465030812,4341993.175729949,1.9579665932800192,-9.185608146087045
590.0,368035.8507582462,4341989.3249219,1.9373146614735026,-9.784669009447263
595.0,368025.5647322283,4341991.348222192,1.916467410447698,-10.289157495471422
