time_s,x_m,y_m,speed_ms,heading_rad
425.0,367907.1293229977,4341743.809470455,2.3724631361452824,23.235831618025852
430.0,367905.9117377273,4341732.130619153,2.3664326716874657,23.695567970859344
435.0,367910.71448705764,4341721.5243397765,2.3604678344834094,24.28926422122304
440.0,367920.8750300056,4341716.035212447,2.3545600149062063,24.98721946992756
445.0,367932.02950187284,4341718.735810964,2.348640317169551,25.746219227306383
450.0,367938.1278119863,4341728.4106827555,2.342774135828716,26.52119006251974
455.0,367935.8675354421,4341739.619733244,2.337017797844334,27.26026563194275
460.0,367926.8984568435,4341746.760573095,2.3313535721360106,27.913218781531896
465.0,367915.42794764077,4341747.715188406,2.3256818323043276,28.437238585460936
470.0,367904.66990374646,4341743.5333676245,2.3199994245753173,28.823552523010072
475.0,367895.7341580621,4341736.205959469,2.3143258108980196,29.07249006898615
480.0,367888.5029158771,4341727.214816053,2.308674550610533,29.2739483105399
485.0,367883.8489749041,4341716.723008593,2.303048935885073,29.599326871974473
490.0,367883.5985279203,4341705.32797151,2.297459363858645,30.062389094977764
495.0,367889.10214427457,4341695.452146617,2.291934606152585,30.65353808460949
500.0,367899.34664121794,4341690.867787675,2.2864513523532204,31.336834754237007
505.0,367910.04145474476,4341694.071953084,2.280955762670224,32.06869120730792
510.0,367915.78504745057,4341703.611374286,2.2755119107389454,32.804301122525416
515.0,367913.86196739436,4341714.58525384,2.270167850460929,33.49221628569722
520.0,367905.71314254025,4341722.227354197,2.264912655599421,34.086302352976105
525.0,367894.7830792198,4341724.720726964,2.2596613624712543,34.54943839235046
530.0,367883.70695476304,4341722.835245732,2.2544011280577823,34.87486855519082
535.0,367873.4593386286,4341718.21213959,2.2491479541441493,35.06259284149719
540.0,367863.8337308638,4341712.425422495,2.2439157535215424,35.11261125126955
545.0,367854.11799357936,4341706.848732763,2.238715898324733,35.02492378450792
550.0,367843.68928518804,4341702.885676196,2.2335600254415793,34.7995304412123
555.0,367832.6215742498,4341702.136867282,2.2284622885266603,34.436431221382676
560.0,367822.3370502226,4341706.07530606,2.22343750440171,33.93584064506353
565.0,367815.8208623244,4341714.843485666,2.2184480751861813,33.31214321735076
570.0,367816.15401490364,4341725.687764901,2.2134220466837045,32.60526776077853
575.0,367823.5960570057,4341733.515955279,2.2083676099678122,31.862090795073144
580.0,367834.3559079689,4341734.268580665,2.2033417310669714,31.13288290329975
585.0,367843.0939759364,4341727.91372324,2.198390938977952,30.47127729290292
590.0,367846.6572641896,4341717.673107147,2.193441498680391,29.92327380337858
595.0,367845.09729315777,4341706.907642838,2.1884997431456266,29.51188448368825
