t,agent,err_deg,r_des_deg,derr_deg,P_deg,I_deg,D_deg,raw_deg,rud_deg
0.0,0,44.47669065333051,0.08895338130666101,826.0930067824363,26.686014391998302,0.0,413.04650339121815,439.73251778321645,0.9740282517223996
0.1,0,44.47741149573031,0.08895482299146061,0.08724703424905712,26.686446897438184,0.0,0.04362351712452856,26.73007041456271,1.9480565034447992
0.2,0,44.47779100720968,0.08895558201441936,0.08383221578733609,26.686674604325805,0.0,0.04191610789366804,26.728590712219475,2.9220847551671985
0.30000000000000004,0,44.47765839900904,0.08895531679801809,0.07870858434385154,26.68659503940542,0.0,0.03935429217192577,26.72594933157735,3.8961130068895984
0.4,0,44.47684287906889,0.08895368575813778,0.07187579833448447,26.686105727441333,0.0,0.035937899167242236,26.722043626608574,4.870141258611998
0.5,0,44.47517365203,0.08895034730406,0.06333351616864363,26.685104191218,0.0,0.03166675808432182,26.716770949302322,5.844169510334397
0.6,0,44.47247991922945,0.0889449598384589,0.053081396248876,26.683487951537668,0.0,0.026540698124438,26.710028649662103,6.818197762056797
0.7,0,44.468590878698414,0.08893718175739683,0.04111909697124388,26.681154527219046,0.0,0.02055954848562194,26.70171407570467,7.792226013779197
0.7999999999999999,0,44.46333572515864,0.0889266714503173,0.027446276725190805,26.678001435095187,0.0,0.013723138362595403,26.691724573457783,8.766254265501598
0.8999999999999999,0,44.45654365001978,0.08891308730003956,0.012062593893663258,26.67392619001187,0.0,0.006031296946831629,26.6799574869587,9.740282517223998
0.9999999999999999,0,44.44804384137369,0.08889608768274737,-0.005032293147282253,26.66882630482421,0.0,-0.0025161465736411267,26.666310158250567,10.714310768946397
1.0999999999999999,0,44.437665483987814,0.08887533096797563,-0.02383872602798358,26.662599290392688,0.0,-0.01191936301399179,26.650679927378697,11.688339020668797
1.2,0,44.42523775930085,0.0888504755186017,-0.04435704638569061,26.65514265558051,0.0,-0.022178523192845304,26.632964132387663,12.662367272391199
1.3,0,44.41058984541617,0.08882117969083234,-0.06658759586419656,26.646353907249697,0.0,-0.03329379793209828,26.6130601093176,13.636395524113599
1.4000000000000001,0,44.39355091709132,0.08878710183418263,-0.09053071611398635,26.636130550254787,0.0,-0.04526535805699317,26.590865192197793,14.610423775835999
1.5000000000000002,0,44.373950145731776,0.08874790029146357,-0.11618674879212179,26.624370087439065,0.0,-0.058093374396060896,26.566276713043003,15.584452027558399
1.6000000000000003,0,44.3516166993774,0.08870323339875481,-0.1435560355626504,26.610970019626443,0.0,-0.0717780177813252,26.539192001845116,16.5584802792808
1.7000000000000004,0,44.32637974269427,0.08865275948538855,-0.17263891809624002,26.595827845616565,0.0,-0.08631945904812001,26.509508386568445,17.5325085310032
1.8000000000000005,0,44.29806843695919,0.08859613687391839,-0.20343573807020982,26.578841062175517,0.0,-0.10171786903510491,26.47712319314041,18.5065367827256
1.9000000000000006,0,44.266511940046335,0.08853302388009267,-0.2359468371689387,26.5599071640278,0.0,-0.11797341858446934,26.441933745443325,19.480565034448002
2.0000000000000004,0,44.23153940641143,0.08846307881282287,-0.2701725570835151,26.538923643846857,0.0,-0.13508627854175756,26.403837365305098,20.0
2.1000000000000005,0,44.19305969363051,0.08838611938726103,-0.3053160300181076,26.515835816178306,0.0,-0.1526580150090538,26.36317780116925,20.0
2.2000000000000006,0,44.151072733011134,0.08830214546602226,-0.34046651744850426,26.490643639806677,0.0,-0.17023325872425213,26.32041038108243,20.0
2.3000000000000007,0,44.1055784557184,0.0882111569114368,-0.37562401951224755,26.463347073431038,0.0,-0.18781200975612378,26.275535063674916,20.0
2.400000000000001,0,44.056576792762726,0.08811315358552546,-0.4107885363471896,26.433946075657634,0.0,-0.2053942681735948,26.22855180748404,20.0
2.500000000000001,0,44.004067674990225,0.08800813534998046,-0.4459600680918925,26.402440604994137,0.0,-0.22298003404594624,26.17946057094819,20.0
2.600000000000001,0,43.948051033074606,0.08789610206614921,-0.48113861488475435,26.36883061984476,0.0,-0.24056930744237717,26.128261312402387,20.0
2.700000000000001,0,43.88852679750466,0.08777705359500933,-0.5163241768650522,26.333116078502798,0.0,-0.2581620884325261,26.07495399007027,20.0
2.800000000000001,0,43.82549489857635,0.08765098979715272,-0.5515167541719395,26.29529693914581,0.0,-0.27575837708596973,26.01953856205984,20.0
2.9000000000000012,0,43.75895526638376,0.08751791053276753,-0.5867163469454825,26.255373159830256,0.0,-0.29335817347274123,25.962014986357513,20.0
3.0000000000000013,0,43.68890783080593,0.08737781566161186,-0.6219229553256689,26.213344698483557,0.0,-0.31096147766283444,25.90238322082072,20.0
3.1000000000000014,0,43.615352521500974,0.08723070504300194,-0.6571365794534367,26.169211512900585,0.0,-0.32856828972671837,25.840643223173867,20.0
3.2000000000000015,0,43.538289267893305,0.0870765785357866,-0.6923572194698099,26.12297356073598,0.0,-0.34617860973490494,25.776794951001076,20.0
3.3000000000000016,0,43.457717999167514,0.08691543599833502,-0.7275848755162921,26.074630799500504,0.0,-0.36379243775814607,25.710838361742358,20.0
3.4000000000000017,0,43.37363864425467,0.08674727728850933,-0.7628195477352757,26.0241831865528,0.0,-0.38140977386763786,25.642773412685163,20.0
3.5000000000000018,0,43.286051131826724,0.08657210226365346,-0.7980612362691623,25.971630679096037,0.0,-0.3990306181345811,25.572600060961452,20.0
3.600000000000002,0,43.194955390284655,0.0863899107805693,-0.8333099412614042,25.91697323417079,0.0,-0.4166549706307021,25.500318263540088,20.0
3.700000000000002,0,43.10035134775081,0.08620070269550163,-0.8685656628555025,25.860210808650486,0.0,-0.43428283142775126,25.42592797722273,20.0
3.800000000000002,0,43.00223893205775,0.08600447786411551,-0.9038284011960467,25.801343359234647,0.0,-0.45191420059802334,25.34942915863662,20.0
3.900000000000002,0,42.90061807074037,0.08580123614148075,-0.939098156427712,25.74037084244422,0.0,-0.469549078213856,25.270821764230366,20.0
4.000000000000002,0,42.79548869102754,0.0855909773820551,-0.9743749286962956,25.677293214616526,0.0,-0.4871874643481478,25.190105750268376,20.0
4.100000000000001,0,42.68685071983245,0.0853737014396649,-1.0096587181478436,25.61211043189947,0.0,-0.5048293590739218,25.107281072825547,20.0
4.200000000000001,0,42.57470408374352,0.08514940816748703,-1.0449495249290521,25.544822450246112,0.0,-0.5224747624645261,25.022347687781586,20.0
4.300000000000001,0,42.45904870901567,0.08491809741803133,-1.0802473491876656,25.4754292254094,0.0,-0.5401236745938328,24.935305550815567,20.0
4.4,0,42.33988452156179,0.0846797690431236,-1.1155521910716042,25.403930712937075,0.0,-0.5577760955358021,24.846154617401275,20.0
4.5,0,42.21721144694397,0.08443442289388794,-1.1508640507299976,25.33032686816638,0.0,-0.5754320253649988,24.75489484280138,20.0
4.6,0,42.09102941036593,0.08418205882073185,-1.1861829283121843,25.254617646219558,0.0,-0.5930914641560922,24.661526182063465,20.0
4.699999999999999,0,41.96133833666485,0.08392267667332971,-1.2215088239687444,25.17680300199891,0.0,-0.6107544119843722,24.566048590014535,20.0
4.799999999999999,0,41.82813815030211,0.08365627630060422,-1.2568417378505006,25.096882890181263,0.0,-0.6284208689252503,24.468462021256013,20.0
4.899999999999999,0,41.69142877535491,0.08338285755070982,-1.292181670109553,25.014857265212942,0.0,-0.6460908350547765,24.368766430158168,20.0
4.999999999999998,0,41.55121013551022,0.08310242027102044,-1.327528620898273,24.93072608130613,0.0,-0.6637643104491365,24.26696177085699,20.0
