t,x,y
65.10000000000001,522609.8893470632,5338676.355765339
65.2,522610.4116016208,5338676.4911559345
65.3,522610.93412888737,5338676.6256900495
65.4,522611.456927181,5338676.759368039
65.5,522611.979994811,5338676.892190308
65.60000000000001,522612.5033300784,5338677.024157316
65.7,522613.02693127614,5338677.155269572
65.8,522613.5507966895,5338677.285527634
65.9,522614.0749245966,5338677.414932118
66.0,522614.59931326826,5338677.543483685
66.10000000000001,522615.12396096886,5338677.67118305
66.2,522615.64886595635,5338677.79803098
66.3,522616.17402648274,5338677.924028292
66.4,522616.69944079436,5338678.049175857
66.5,522617.2251071321,5338678.173474593
66.60000000000001,522617.75102373195,5338678.296925473
66.7,522618.2771888252,5338678.41952952
66.8,522618.80360063876,5338678.541287808
66.9,522619.3302573955,5338678.662201461
67.0,522619.8571573146,5338678.782271657
67.10000000000001,522620.38429861184,5338678.901499623
67.2,522620.91167949996,5338679.019886638
67.3,522621.43929818895,5338679.13743403
67.4,522621.9671528863,5338679.254143179
67.5,522622.4952417976,5338679.370015518
67.60000000000001,522623.02356312633,5338679.485052526
67.7,522623.5521150747,5338679.599255737
67.8,522624.08089584374,5338679.712626733
67.9,522624.60990363354,5338679.825167147
68.0,522625.1391366437,5338679.936878664
68.10000000000001,522625.66859307344,5338680.047763017
68.2,522626.1982711222,5338680.15782199
68.3,522626.7281689896,5338680.267057416
68.4,522627.258284876,5338680.37547118
68.5,522627.7886169827,5338680.483065216
68.60000000000001,522628.31916351215,5338680.589841506
68.7,522628.8499226684,5338680.695802084
68.8,522629.3808926574,5338680.800949032
68.9,522629.9120716869,5338680.905284482
69.0,522630.44345796725,5338681.008810614
69.10000000000001,522630.9750497115,5338681.1115296595
69.2,522631.5068451354,5338681.213443896
69.3,522632.03884245816,5338681.3145556515
69.4,522632.5710399023,5338681.4148673015
69.5,522633.10343569407,5338681.514381272
69.60000000000001,522633.63602806383,5338681.613100034
69.7,522634.16881524614,5338681.71102611
69.8,522634.7017954801,5338681.808162068
69.9,522635.23496700963,5338681.904510525
70.0,522635.7683280836,5338682.000074145
70.10000000000001,522636.3018769563,5338682.09485564
70.2,522636.8356118874,5338682.18885777
70.3,522637.3695311424,5338682.282083339
70.4,522637.9036329929,5338682.374535201
70.5,522638.43791571655,5338682.466216256
70.60000000000001,522638.97237759765,5338682.557129449
70.7,522639.5070169271,5338682.647277774
70.8,522640.04183200287,5338682.736664268
70.9,522640.5768211299,5338682.825292016
71.0,522641.11198262055,5338682.913164149
71.10000000000001,522641.6473147948,5338683.000283842
71.2,522642.18281598046,5338683.086654315
71.3,522642.7184845132,5338683.1722788345
71.4,522643.25431873713,5338683.257160711
71.5,522643.7903170045,5338683.3413033
71.60000000000001,522644.3264776762,5338683.424710002
71.7,522644.86279912206,5338683.507384259
71.8,522645.3992797207,5338683.58932956
71.9,522645.93591785996,5338683.6705494365
72.0,522646.4727119371,5338683.751047462
72.10000000000001,522647.0096603587,5338683.830827257
72.2,522647.5467615412,5338683.909892479
72.3,522648.0840139108,5338683.988246834
72.4,522648.6214159036,5338684.065894067
72.5,522649.1589659661,5338684.142837968
72.60000000000001,522649.69666255487,5338684.219082365
72.7,522650.2345041371,5338684.29463113
72.8,522650.77248919045,5338684.369488177
72.9,522651.3106162036,5338684.44365746
73.0,522651.8488836758,5338684.517142974
73.10000000000001,522652.38729011756,5338684.589948756
73.2,522652.9258340504,5338684.662078881
73.3,522653.46451400715,5338684.733537465
73.4,522654.00332853204,5338684.804328665
73.5,522654.5422761809,5338684.874456676
73.60000000000001,522655.081355521,5338684.943925732
73.7,522655.6205651315,5338685.012740107
73.8,522656.15990360326,5338685.080904114
73.9,522656.6993695392,5338685.148422103
74.0,522657.23896155425,5338685.215298463
74.10000000000001,522657.7786782753,5338685.281537619
74.2,522658.3185183416,5338685.347144037
74.3,522658.8584804046,5338685.412122215
74.4,522659.39856312814,5338685.4764766935
74.5,522659.9387651885,5338685.540212045
74.60000000000001,522660.4790852744,5338685.603332882
74.7,522661.0195220871,5338685.66584385
74.8,522661.56007434067,5338685.727749631
74.9,522662.1007407616,5338685.789054943
75.0,522662.64152008924,5338685.849764539
75.10000000000001,522663.1824110756,5338685.909883205
75.2,522663.7234124857,5338685.969415762
75.3,522664.2645230972,5338686.028367069
75.4,522664.80574170075,5338686.086742012
75.5,522665.3470670999,5338686.144545515
75.60000000000001,522665.88849811105,5338686.201782534
75.7,522666.43003356364,5338686.258458057
75.8,522666.9716723,5338686.314577106
75.9,522667.5134131756,5338686.370144734
76.0,522668.0552550587,5338686.425166025
76.10000000000001,522668.5971968306,5338686.479646096
76.2,522669.1392373857,5338686.533590094
76.3,522669.68137563125,5338686.587003198
76.4,522670.22361048753,5338686.639890617
76.5,522670.7659408878,5338686.692257589
76.60000000000001,522671.3083657781,5338686.744109382
76.7,522671.85088411765,5338686.795451295
76.80000000000001,522672.3934948784,5338686.846288654
76.9,522672.9361970451,5338686.896626816
77.0,522673.47898961545,5338686.946471165
77.10000000000001,522674.0218715999,5338686.995827112
77.2,522674.5648420216,5338687.044700098
77.30000000000001,522675.10789991845,5338687.093095568
77.4,522675.6510443409,5338687.141018992
77.5,522676.19427435205,5338687.18847587
77.60000000000001,522676.7375890273,5338687.2354717245
77.7,522677.2809874547,5338687.282012108
77.80000000000001,522677.8244687345,5338687.328102594
77.9,522678.36803197925,5338687.373748785
78.0,522678.9116763138,5338687.418956306
78.10000000000001,522679.455400875,5338687.4637308065
78.2,522679.99920481193,5338687.508077961
78.30000000000001,522680.5430872856,5338687.552003468
78.4,522681.0870474688,5338687.595513049
78.5,522681.6310845463,5338687.638612446
78.60000000000001,522682.17519771436,5338687.6813074285
78.7,522682.7193861811,5338687.723603783
78.80000000000001,522683.263649166,5338687.765507323
78.9,522683.8079858999,5338687.807023879
79.0,522684.3523956251,5338687.848159307
79.10000000000001,522684.8968775949,5338687.88891948
79.2,522685.44143107376,5338687.929310294
79.30000000000001,522685.9860553372,5338687.969337664
79.4,522686.5307496714,5338688.009007525
79.5,522687.0755133733,5338688.048325831
79.60000000000001,522687.62034575053,5338688.087298557
79.7,522688.16524612106,5338688.125931694
79.80000000000001,522688.7102138132,5338688.164231253
79.9,522689.25524816546,5338688.202203262
80.0,522689.8003485264,5338688.239853767
80.10000000000001,522690.3455142545,5338688.277188831
80.2,522690.890744718,5338688.314214534
80.30000000000001,522691.43603929476,5338688.350936973
80.4,522691.98139737203,5338688.387362259
80.5,522692.5268183465,5338688.423496523
80.60000000000001,522693.072301624,5338688.459345907
80.7,522693.6178466192,5338688.494916569
80.80000000000001,522694.16345275583,5338688.530214684
80.9,522694.7091194662,5338688.565246439
81.0,522695.2548461911,5338688.600018034
81.10000000000001,522695.8006323798,5338688.634535685
81.2,522696.34647748957,5338688.668805621
81.30000000000001,522696.8923809859,5338688.702834081
81.4,522697.438342342,5338688.736627319
81.5,522697.98436103866,5338688.770191601
81.60000000000001,522698.53043656435,5338688.803533202
81.7,522699.0765684147,5338688.836658413
81.80000000000001,522699.6227560925,5338688.869573531
81.9,522700.1689991076,5338688.902284866
82.0,522700.71529697644,5338688.934798738
82.10000000000001,522701.2616492221,5338688.967121477
82.2,522701.80805537413,5338688.999259422
82.30000000000001,522702.3545149681,5338689.03121892
82.4,522702.90102754574,5338689.063006329
82.5,522703.4475926545,5338689.094628015
82.60000000000001,522703.9942098475,5338689.126090349
82.7,522704.5408786832,5338689.157399712
82.80000000000001,522705.08759872545,5338689.188562493
82.9,522705.634369543,5338689.219585085
83.0,522706.1811907094,5338689.25047389
83.10000000000001,522706.7280618029,5338689.281235316
83.2,522707.27498240623,5338689.311875774
83.30000000000001,522707.8219521062,5338689.342401682
83.4,522708.3689704938,5338689.372819466
83.5,522708.91603716364,5338689.40313555
83.60000000000001,522709.4631517142,5338689.433356369
83.7,522710.01031374716,5338689.463488356
83.80000000000001,522710.5575228675,5338689.493537952
83.9,522711.10477868316,5338689.523511599
84.0,522711.65208080487,5338689.553415742
84.10000000000001,522712.199428846,5338689.583256828
84.2,522712.7468224222,5338689.613041306
84.30000000000001,522713.29426115134,5338689.642775628
84.4,522713.84174465324,5338689.672466245
84.5,522714.3892725495,5338689.70211961
84.60000000000001,522714.9368444631,5338689.731742177
84.7,522715.4844600186,5338689.7613404
84.80000000000001,522716.0321188414,5338689.790920732
84.9,522716.57982055814,5338689.8204896245
85.0,522717.12756479584,5338689.850053531
85.10000000000001,522717.6753511822,5338689.879618901
85.2,522718.223179345,5338689.909192183
85.30000000000001,522718.77104891243,5338689.938779824
85.4,522719.3189595123,5338689.968388268
85.5,522719.86691077205,5338689.998023955
85.60000000000001,522720.4149023187,5338690.027693325
85.7,522720.9629337784,5338690.05740281
85.80000000000001,522721.5110047765,5338690.087158842
85.9,522722.0591149371,5338690.116967847
86.0,522722.60726388276,5338690.146836245
86.10000000000001,522723.1554512347,5338690.176770455
86.2,522723.7036766123,5338690.206776886
86.30000000000001,522724.2519396328,5338690.236861943
86.4,522724.8002399114,5338690.267032025
86.5,522725.34857706097,5338690.297293525
86.60000000000001,522725.89695069165,5338690.327652829
86.7,522726.44536041084,5338690.358116314
86.80000000000001,522726.993805823,5338690.388690351
86.9,522727.5422865293,5338690.419381303
87.0,522728.0908021278,5338690.450195524
87.10000000000001,522728.63935221266,5338690.481139359
87.2,522729.1879363745,5338690.512219146
87.30000000000001,522729.73655419995,5338690.543441211
87.4,522730.28520527144,5338690.574811871
87.5,522730.8338891672,5338690.606337434
87.60000000000001,522731.38260546076,5338690.638024195
87.7,522731.9313537211,5338690.669878441
87.80000000000001,522732.4801335124,5338690.701906445
87.9,522733.0289443936,5338690.734114471
88.0,522733.57778591855,5338690.766508768
88.10000000000001,522734.12665763556,5338690.799095577
88.2,522734.6755590874,5338690.831881121
88.30000000000001,522735.2244898112,5338690.864871615
88.4,522735.7734493381,5338690.898073256
88.5,522736.322437193,5338690.931492231
88.60000000000001,522736.87145289476,5338690.965134711
88.7,522737.4204959556,5338690.9990068525
88.80000000000001,522737.9695658814,5338691.033114797
88.9,522738.5186621711,5338691.067464673
89.0,522739.0677843168,5338691.10206259
89.10000000000001,522739.61693180347,5338691.136914644
89.2,522740.166104109,5338691.172026915
89.30000000000001,522740.71530070395,5338691.207405463
89.4,522741.2645210512,5338691.2430563355
89.5,522741.8137646061,5338691.27898556
89.60000000000001,522742.36303081614,5338691.315199147
89.7,522742.91231912095,5338691.35170309
89.80000000000001,522743.4616289521,5338691.3885033615
89.9,522744.0109597329,5338691.425605918
90.0,522744.56031087844,5338691.463016696
90.10000000000001,522745.1096817952,5338691.500741613
90.2,522745.65907188115,5338691.538786565
90.30000000000001,522746.2084805256,5338691.577157429
90.4,522746.757907109,5338691.615860064
90.5,522747.3073510029,5338691.654900303
90.60000000000001,522747.8568115697,5338691.694283963
90.7,522748.40628816286,5338691.734016838
90.80000000000001,522748.9557801263,5338691.774104697
90.9,522749.5052867948,5338691.814553291
91.0,522750.0548074935,5338691.855368347
91.10000000000001,522750.60434153816,5338691.896555569
91.2,522751.1538882347,5338691.938120638
91.30000000000001,522751.7034468794,5338691.980069212
91.4,522752.2530167587,5338692.0224069245
91.5,522752.80259714916,5338692.065139385
91.60000000000001,522753.3521873173,5338692.108272179
91.7,522753.9017865195,5338692.151810867
91.80000000000001,522754.4513940021,5338692.195760984
91.9,522755.0010090013,5338692.240128039
92.0,522755.55063074274,5338692.284917518
92.10000000000001,522756.10025844205,5338692.330134877
92.2,522756.64989130426,5338692.375785548
92.30000000000001,522757.199528524,5338692.421874937
92.4,522757.7491692854,5338692.46840842
92.5,522758.2988127621,5338692.515391348
92.60000000000001,522758.848458117,5338692.562829044
92.7,522759.39810450247,5338692.610726802
92.80000000000001,522759.9477510602,5338692.6590898875
92.9,522760.4973969211,5338692.707923539
93.0,522761.0470412055,5338692.757232965
93.10000000000001,522761.59668302286,5338692.807023345
93.2,522762.14632147184,5338692.857299828
93.30000000000001,522762.69595564035,5338692.908067535
93.4,522763.24558460544,5338692.959331554
93.5,522763.79520743346,5338693.011096946
93.60000000000001,522764.3448231798,5338693.063368739
93.7,522764.89443088695,5338693.116151951
93.80000000000001,522765.4440295864,5338693.169451573
93.9,522765.99361829885,5338693.223272559
94.0,522766.54319603415,5338693.277619836
94.10000000000001,522767.09276179125,5338693.332498293
94.2,522767.6423145583,5338693.387912792
94.30000000000001,522768.19185331266,5338693.443868157
94.4,522768.7413770208,5338693.500369182
94.5,522769.2908846385,5338693.557420625
94.60000000000001,522769.8403751108,5338693.6150272135
94.7,522770.3898473721,5338693.673193637
94.80000000000001,522770.939300346,5338693.731924553
94.9,522771.4887329457,5338693.791224584
95.0,522772.0381440737,5338693.851098316
95.10000000000001,522772.5875326219,5338693.911550301
95.2,522773.136897472,5338693.972585056
95.30000000000001,522773.6862374952,5338694.03420706
95.4,522774.23555155226,5338694.096420758
95.5,522774.78483849386,5338694.159230558
95.60000000000001,522775.3340971603,5338694.222640832
95.7,522775.88332638197,5338694.286655913
95.80000000000001,522776.43252497906,5338694.351280099
95.9,522776.98169176193,5338694.416517649
96.0,522777.530825531,5338694.482372786
96.10000000000001,522778.079925077,5338694.5488496935
96.2,522778.62898918084,5338694.615952518
96.30000000000001,522779.178016614,5338694.683685367
96.4,522779.7270061385,5338694.752052309
96.5,522780.2759565068,5338694.821057375
96.60000000000001,522780.82486646227,5338694.8907045545
96.7,522781.37373473914,5338694.960997799
96.80000000000001,522781.92256006255,5338695.031941022
96.9,522782.4713411487,5338695.103538094
97.0,522783.02007670514,5338695.175792847
97.10000000000001,522783.5687654306,5338695.248709072
97.2,522784.11740601546,5338695.322290522
97.30000000000001,522784.6659971416,5338695.396540905
97.4,522785.21453748277,5338695.471463893
97.5,522785.7630257044,5338695.54706311
97.60000000000001,522786.31146046426,5338695.623342146
97.7,522786.8598404121,5338695.7003045445
97.80000000000001,522787.4081641901,5338695.777953809
97.9,522787.95643043297,5338695.856293401
98.0,522788.504637768,5338695.935326738
98.10000000000001,522789.05278481543,5338696.015057198
98.2,522789.6008701884,5338696.095488113
98.30000000000001,522790.1488924933,5338696.176622775
98.4,522790.69685032975,5338696.258464432
98.5,522791.24474229105,5338696.341016289
98.60000000000001,522791.7925669641,5338696.424281506
98.7,522792.34032292967,5338696.508263201
98.80000000000001,522792.8880087626,5338696.592964449
98.9,522793.43562303216,5338696.678388279
99.0,522793.9831643018,5338696.764537677
99.10000000000001,522794.5306311298,5338696.851415585
99.2,522795.0780220693,5338696.9390249
99.30000000000001,522795.62533566833,5338697.027368475
99.4,522796.1725704704,5338697.116449117
99.5,522796.71972501423,5338697.206269589
99.60000000000001,522797.2667978345,5338697.29683261
99.7,522797.8137874615,5338697.388140852
99.80000000000001,522798.3606924218,5338697.480196943
99.9,522798.90751123824,5338697.573003463
100.0,522799.45424243016,5338697.66656295
100.10000000000001,522800.0008845137,5338697.760877894
100.2,522800.54743600206,5338697.855950739
100.30000000000001,522801.0938954055,5338697.951783884
100.4,522801.6402612318,5338698.048379682
100.5,522802.1865319865,5338698.145740438
100.60000000000001,522802.73270617303,5338698.243868412
100.7,522803.27878229285,5338698.342765818
100.80000000000001,522803.82475884596,5338698.442434821
100.9,522804.37063433096,5338698.542877543
101.0,522804.91640724527,5338698.644096055
101.10000000000001,522805.46207608556,5338698.746092385
101.2,522806.00763934775,5338698.84886851
101.30000000000001,522806.55309552746,5338698.952426364
101.4,522807.0984431202,5338699.056767831
101.5,522807.6436806215,5338699.161894748
101.60000000000001,522808.18880652747,5338699.267808907
101.7,522808.7338193347,5338699.374512049
101.80000000000001,522809.2787175408,5338699.482005871
101.9,522809.8234996444,5338699.59029202
102.0,522810.36816414574,5338699.699372095
102.10000000000001,522810.9127095466,5338699.809247649
102.2,522811.4571343509,5338699.919920187
102.30000000000001,522812.00143706455,5338700.031391167
102.4,522812.5456161961,5338700.143661996
102.5,522813.0896702568,5338700.256734036
102.60000000000001,522813.63359776104,5338700.370608599
102.7,522814.17739722633,5338700.485286951
102.80000000000001,522814.72106717393,5338700.600770309
102.9,522815.2646061288,5338700.717059841
103.0,522815.8080126201,5338700.83415667
103.10000000000001,522816.35128518136,5338700.952061866
103.2,522816.8944223508,5338701.070776457
103.30000000000001,522817.4374226716,5338701.190301416
103.4,522817.9802846921,5338701.310637674
103.5,522818.52300696616,5338701.431786111
103.60000000000001,522819.0655880535,5338701.553747557
103.7,522819.60802651977,5338701.676522797
103.80000000000001,522820.1503209371,5338701.800112567
103.9,522820.6924698841,5338701.924517553
104.0,522821.2344719464,5338702.049738396
104.10000000000001,522821.77632571664,5338702.175775686
104.2,522822.3180297951,5338702.302629966
104.30000000000001,522822.85958278965,5338702.430301731
104.4,522823.4009833163,5338702.558791429
104.5,522823.9422299993,5338702.688099457
104.60000000000001,522824.4833214714,5338702.818226166
104.7,522825.0242563742,5338702.94917186
104.80000000000001,522825.5650333587,5338703.080936792
104.9,522826.105651085,5338703.21352117
105.0,522826.64610822295,5338703.346925153
105.10000000000001,522827.1864034525,5338703.481148852
105.2,522827.7265354637,5338703.61619233
105.30000000000001,522828.2665029573,5338703.752055602
105.4,522828.80630464474,5338703.888738638
105.5,522829.34593924845,5338704.0262413565
105.60000000000001,522829.88540550234,5338704.164563632
105.7,522830.4247021519,5338704.303705289
105.80000000000001,522830.96382795455,5338704.443666106
105.9,522831.50278167985,5338704.584445815
106.0,522832.0415621098,5338704.726044098
106.10000000000001,522832.5801680391,5338704.868460593
106.2,522833.1185982754,5338705.011694889
106.30000000000001,522833.65685163974,5338705.155746528
106.4,522834.1949269665,5338705.300615007
106.5,522834.732823104,5338705.446299775
106.60000000000001,522835.2705389145,5338705.5928002335
106.7,522835.8080732745,5338705.740115739
106.80000000000001,522836.34542507527,5338705.888245601
106.9,522836.8825932227,5338706.037189083
107.0,522837.4195766379,5338706.186945402
107.10000000000001,522837.9563742573,5338706.337513729
107.2,522838.4929850328,5338706.4888931895
107.30000000000001,522839.02940793225,5338706.641082861
107.4,522839.56564193964,5338706.79408178
107.5,522840.1016860552,5338706.947888932
107.60000000000001,522840.63753929577,5338707.102503261
107.7,522841.1732006951,5338707.257923664
107.80000000000001,522841.7086693039,5338707.414148993
107.9,522842.2439441903,5338707.571178055
108.0,522842.7790244399,5338707.729009614
108.10000000000001,522843.3139091562,5338707.887642386
108.2,522843.84859746054,5338708.047075045
108.30000000000001,522844.3830884927,5338708.20730622
108.4,522844.9173814108,5338708.368334495
108.5,522845.45147539175,5338708.530158412
108.60000000000001,522845.9853696314,5338708.692776466
108.7,522846.51906334463,5338708.856187111
108.80000000000001,522847.05255576584,5338709.020388756
108.9,522847.5858461489,5338709.185379768
109.0,522848.11893376755,5338709.351158469
109.10000000000001,522848.6518179155,5338709.517723139
109.2,522849.18449790665,5338709.685072016
109.30000000000001,522849.71697307535,5338709.853203293
109.4,522850.2492427766,5338710.0221151225
109.5,522850.7813063861,5338710.191805615
109.60000000000001,522851.3131633007,5338710.362272837
109.7,522851.8448129383,5338710.533514815
109.80000000000001,522852.3762547383,5338710.705529533
109.9,522852.9074881617,5338710.878314934
110.0,522853.4385126911,5338711.051868918
110.10000000000001,522853.96932783123,5338711.226189347
110.2,522854.4999331088,5338711.401274039
110.30000000000001,522855.0303280729,5338711.577120774
110.4,522855.56051229493,5338711.75372729
110.5,522856.0904853691,5338711.931091283
110.60000000000001,522856.6202469122,5338712.109210414
110.7,522857.1497965641,5338712.2880823
110.80000000000001,522857.67913398775,5338712.467704519
110.9,522858.2082588693,5338712.648074611
111.0,522858.7371709183,5338712.829190076
111.10000000000001,522859.26586986793,5338713.011048377
111.2,522859.7943554749,5338713.193646934
111.30000000000001,522860.32262751984,5338713.376983132
111.4,522860.8506858073,5338713.561054317
111.5,522861.3785301659,5338713.745857798
111.60000000000001,522861.9061604485,5338713.931390842
111.7,522862.43357653223,5338714.117650686
111.80000000000001,522862.96077831875,5338714.304634522
111.9,522863.4877657342,5338714.49233951
112.0,522864.0145387294,5338714.68076277
112.10000000000001,522864.54109728,5338714.869901388
112.2,522865.0674413864,5338715.059752413
112.30000000000001,522865.5935710742,5338715.250312857
112.4,522866.1194863938,5338715.441579697
112.5,522866.645187421,5338715.633549874
112.60000000000001,522867.1706742567,5338715.8262202935
112.7,522867.6959470271,5338716.019587827
112.80000000000001,522868.22100588406,5338716.213649309
112.9,522868.7458510046,5338716.408401542
113.0,522869.27048259147,5338716.603841294
113.10000000000001,522869.794900873,5338716.799965296
113.2,522870.31910610315,5338716.996770248
113.30000000000001,522870.84309856175,5338717.194252815
113.4,522871.3668785543,5338717.39240963
113.5,522871.89044641214,5338717.591237293
113.60000000000001,522872.4138024926,5338717.790732369
113.7,522872.93694717885,5338717.990891392
113.80000000000001,522873.45988088,5338718.191710865
113.9,522873.9826040312,5338718.393187257
114.0,522874.5051170936,5338718.595317006
114.10000000000001,522875.0274205545,5338718.798096519
114.2,522875.549514927,5338719.00152217
114.30000000000001,522876.0714007506,5338719.205590306
114.4,522876.59307859064,5338719.410297238
114.5,522877.1145490387,5338719.615639251
114.60000000000001,522877.6358127124,5338719.821612597
114.7,522878.15687025554,5338720.028213501
114.80000000000001,522878.6777223379,5338720.235438155
114.9,522879.19836965535,5338720.443282724
115.0,522879.71881292993,5338720.651743345
115.10000000000001,522880.23905290966,5338720.860816123
115.2,522880.7590903686,5338721.070497136
115.30000000000001,522881.27892610675,5338721.280782434
115.4,522881.7985609502,5338721.491668039
115.5,522882.31799575087,5338721.7031499455
115.60000000000001,522882.83723138657,5338721.915224119
115.7,522883.356268761,5338722.1278865
115.80000000000001,522883.8751088036,5338722.341133001
115.9,522884.3937524697,5338722.554959508
116.0,522884.9122007401,5338722.76936188
116.10000000000001,522885.4304546214,5338722.984335951
116.2,522885.94851514563,5338723.1998775285
116.30000000000001,522886.46638337045,5338723.4159823945
116.4,522886.9840603788,5338723.632646306
116.5,522887.50154727907,5338723.849864996
116.60000000000001,522888.01884520485,5338724.067634171
116.7,522888.5359553149,5338724.285949512
116.80000000000001,522889.052878793,5338724.504806681
116.9,522889.569616848,5338724.7242013095
117.0,522890.08617071365,5338724.94412901
117.10000000000001,522890.60254164843,5338725.164585369
117.2,522891.1187309355,5338725.3855659515
117.30000000000001,522891.63473988255,5338725.607066299
117.4,522892.1505698218,5338725.829081931
117.5,522892.6662221098,5338726.051608344
117.60000000000001,522893.1816981272,5338726.274641012
117.7,522893.6969992788,5338726.498175389
117.80000000000001,522894.2121269934,5338726.722206906
117.9,522894.7270827236,5338726.946730974
118.0,522895.24186794553,5338727.171742981
118.10000000000001,522895.75648415904,5338727.397238296
118.2,522896.2709328873,5338727.623212268
118.30000000000001,522896.78521567665,5338727.849660222
118.4,522897.2993340966,5338728.07657747
118.5,522897.8132897396,5338728.303959298
118.60000000000001,522898.32708422083,5338728.531800975
118.7,522898.8407191781,5338728.760097752
118.80000000000001,522899.3541962715,5338728.98884486
118.9,522899.8675171836,5338729.218037511
119.0,522900.38068361895,5338729.447670899
119.10000000000001,522900.893697304,5338729.677740201
119.2,522901.40655998694,5338729.908240575
119.30000000000001,522901.9192734374,5338730.139167162
119.4,522902.43183944654,5338730.370515084
119.5,522902.94425982656,5338730.602279449
119.60000000000001,522903.45653641055,5338730.834455346
119.7,522903.9686710525,5338731.067037849
119.80000000000001,522904.4806656269,5338731.300022014
119.9,522904.99252202845,5338731.533402883
120.0,522905.50424217223,5338731.767175481
120.10000000000001,522906.01582799305,5338732.001334817
120.2,522906.52728144545,5338732.235875886
120.30000000000001,522907.03860450356,5338732.470793667
120.4,522907.5497991606,5338732.706083126
120.5,522908.060867429,5338732.941739213
120.60000000000001,522908.57181133993,5338733.177756863
120.7,522909.08263294306,5338733.414130999
120.80000000000001,522909.5933343065,5338733.650856529
120.9,522910.1039175164,5338733.88792835
121.0,522910.61438467685,5338734.125341341
121.10000000000001,522911.1247379095,5338734.363090372
121.2,522911.6349793533,5338734.601170299
121.30000000000001,522912.1451111645,5338734.839575965
121.4,522912.6551355161,5338735.078302202
121.5,522913.1650545977,5338735.317343829
121.60000000000001,522913.67487060546,5338735.5566956755
121.7,522914.18458575144,5338735.796352557
121.80000000000001,522914.6942022636,5338736.03630928
121.9,522915.2037223853,5338736.276560641
122.0,522915.7131483752,5338736.517101423
122.10000000000001,522916.222482507,5338736.7579264
122.2,522916.73172706907,5338736.999030335
122.30000000000001,522917.2408843641,5338737.240407982
122.4,522917.74995670916,5338737.482054085
122.5,522918.25894643506,5338737.723963376
122.60000000000001,522918.7678558863,5338737.966130583
122.7,522919.2766874207,5338738.20855042
122.80000000000001,522919.785443409,5338738.451217594
122.9,522920.2941262349,5338738.6941268025
123.0,522920.8027382944,5338738.937272736
123.10000000000001,522921.3112819959,5338739.180650077
123.2,522921.8197597595,5338739.424253498
123.30000000000001,522922.3281740171,5338739.668077665
123.4,522922.8365272117,5338739.912117238
123.5,522923.3448217975,5338740.156366867
123.60000000000001,522923.85306023934,5338740.400821197
123.7,522924.3612450125,5338740.645474864
123.80000000000001,522924.8693786023,5338740.890322501
123.9,522925.3774635041,5338741.135358731
124.0,522925.8855022226,5338741.380578174
124.10000000000001,522926.3934972717,5338741.625975442
124.2,522926.9014511744,5338741.8715451425
124.30000000000001,522927.4093664621,5338742.1172818765
124.4,522927.9172456746,5338742.363180241
124.5,522928.42509135965,5338742.609234826
124.60000000000001,522928.9329060727,5338742.855440219
124.7,522929.4406923765,5338743.101791002
124.80000000000001,522929.94845284097,5338743.348281752
124.9,522930.4561900426,5338743.594907044
125.0,522930.96390656446,5338743.841661448
125.10000000000001,522931.47160499566,5338744.088539529
125.2,522931.97928793106,5338744.335535849
125.30000000000001,522932.48695797106,5338744.582644969
125.4,522932.9946177212,5338744.829861445
125.5,522933.50226979173,5338745.077179831
125.60000000000001,522934.00991679763,5338745.324594678
125.7,522934.51756135793,5338745.572100535
125.80000000000001,522935.02520609554,5338745.819691948
125.9,522935.532853637,5338746.0673634615
126.0,522936.04050661204,5338746.315109619
126.10000000000001,522936.54816765327,5338746.5629249625
126.2,522937.0558393959,5338746.810804032
126.30000000000001,522937.5635244775,5338747.0587413665
126.4,522938.07122553734,5338747.306731505
126.5,522938.5789452166,5338747.554768986
126.60000000000001,522939.0866861576,5338747.8028483465
126.7,522939.5944510037,5338748.050964124
126.80000000000001,522940.10224239883,5338748.299110855
126.9,522940.61006298725,5338748.547283078
127.0,522941.1179154133,5338748.79547533
127.10000000000001,522941.62580232095,5338749.0436821515
127.2,522942.1337263536,5338749.291898081
127.30000000000001,522942.64169015357,5338749.540117661
127.4,522943.149696362,5338749.788335431
127.5,522943.65774761833,5338750.036545937
127.60000000000001,522944.1658465602,5338750.284743723
127.7,522944.6739958229,5338750.532923338
127.80000000000001,522945.18219803914,5338750.7810793305
127.9,522945.6904558388,5338751.029206253
128.0,522946.1987718485,5338751.277298659
128.1,522946.7071486914,5338751.525351108
128.20000000000002,522947.21558898676,5338751.77335816
128.3,522947.72409534967,5338752.021314378
128.4,522948.2326703908,5338752.26921433
128.5,522948.74131671595,5338752.517052588
128.6,522949.2500369259,5338752.764823725
128.70000000000002,522949.758833616,5338753.012522322
128.8,522950.26770937577,5338753.260142962
128.9,522950.77666678873,5338753.507680234
129.0,522951.28570843214,5338753.755128728
129.1,522951.79483687645,5338754.002483045
129.20000000000002,522952.3040546852,5338754.249737785
129.3,522952.81336441473,5338754.496887559
129.4,522953.3227686137,5338754.7439269805
129.5,522953.8322698229,5338754.990850669
129.6,522954.34187057486,5338755.237653252
129.70000000000002,522954.8515733938,5338755.48432936
129.8,522955.36138079496,5338755.730873632
129.9,522955.8712952846,5338755.977280716
130.0,522956.3813193595,5338756.2235452635
130.1,522956.8914555069,5338756.469661933
130.20000000000002,522957.401706204,5338756.715625394
