t,psi_deg,cmd_rudder_deg,applied_rudder_deg
51.1,15.29586137549024,-6.740216852913366,-6.740216852913366
51.2,15.204419342590942,-6.716642956644623,-6.716642956644623
51.300000000000004,15.11223801665997,-6.692886661329131,-6.692886661329131
51.400000000000006,15.019320041878837,-6.66894864732886,-6.66894864732886
51.5,14.92566808242589,-6.644829599934865,-6.644829599934865
51.6,14.83128482240005,-6.620530209347878,-6.620530209347878
51.7,14.73617296574416,-6.596051170658355,-6.596051170658355
51.800000000000004,14.640335236167514,-6.571393183826882,-6.571393183826882
51.900000000000006,14.543774377068114,-6.546556953664071,-6.546556953664071
52.0,14.446493151454291,-6.521543189810406,-6.521543189810406
52.1,14.348494341865658,-6.496352606716039,-6.496352606716039
52.2,14.249780750293791,-6.470985923620562,-6.470985923620562
52.300000000000004,14.150355198102236,-6.445443864532258,-6.445443864532258
52.400000000000006,14.050220525945983,-6.419727158207586,-6.419727158207586
52.5,13.949379593690388,-6.393836538130515,-6.393836538130515
52.6,13.847835280329782,-6.3677727424915,-6.3677727424915
52.7,13.74559048390524,-6.3415365141665365,-6.3415365141665365
52.800000000000004,13.642648121422209,-6.315128600695927,-6.315128600695927
52.900000000000006,13.539011128767203,-6.288549754263196,-6.288549754263196
53.0,13.434682460624359,-6.26180073167352,-6.26180073167352
53.1,13.329665090391272,-6.23488229433231,-6.23488229433231
53.2,13.223962010094404,-6.207795208223533,-6.207795208223533
53.300000000000004,13.117576230303996,-6.180540243887968,-6.180540243887968
53.400000000000006,13.01051078004835,-6.1531181764013265,-6.1531181764013265
53.5,12.902768706727866,-6.125529785352148,-6.125529785352148
53.6,12.794353076028315,-6.097775854819793,-6.097775854819793
53.7,12.685266971833759,-6.069857173352182,-6.069857173352182
53.800000000000004,12.575513496139024,-6.0417745339432845,-6.0417745339432845
53.900000000000006,12.465095768961543,-6.013528734010848,-6.013528734010848
54.0,12.354016928252793,-5.985120575373548,-5.985120575373548
54.1,12.242280129809311,-5.956550864228399,-5.956550864228399
54.2,12.129888547183059,-5.92782041112794,-5.92782041112794
54.300000000000004,12.016845371591515,-5.8989300309570964,-5.8989300309570964
54.400000000000006,11.903153811827089,-5.869880542910319,-5.869880542910319
54.5,11.788817094166259,-5.840672770468174,-5.840672770468174
54.6,11.673838462278049,-5.811307541374222,-5.811307541374222
54.7,11.558221177132197,-5.781785687611399,-5.781785687611399
54.800000000000004,11.44196851690672,-5.752108045378658,-5.752108045378658
54.900000000000006,11.325083776895193,-5.722275455067126,-5.722275455067126
55.0,11.207570269413285,-5.6922887612365445,-5.6922887612365445
55.1,11.08943132370524,-5.662148812591233,-5.662148812591233
55.2,10.970670285849485,-5.6318564619560805,-5.6318564619560805
